vendor;nomor_kontainer;size;group;tanggal_awal;tanggal_akhir;periode;masa;tarif;dpp;dpp_nilai_lain;ppn;pph;grand_total;status;computed_periode
ZONA;ZONA2004243;20;TK125010000016;22/01/2025;07/04/2025;2;22 februari 2025 - 21 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;ZONA2004243;20;TK125010000016;22/01/2025;07/04/2025;3;22 maret 2025 - 7 april 2025;Harian;382874;350968;42116;7657;417333;;3
ZONA;GESU3600488;20;TK125010000016;22/01/2025;01/06/2025;1;22 januari 2025 - 21 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;GESU3600488;20;TK125010000016;22/01/2025;01/06/2025;2;22 februari 2025 - 21 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;GESU3600488;20;TK125010000016;22/01/2025;01/06/2025;3;22 maret 2025 - 21 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;GESU3600488;20;TK125010000016;22/01/2025;01/06/2025;4;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;GESU3600488;20;TK125010000016;22/01/2025;01/06/2025;5;22 mei 2025 - 1 juni 2025;Harian;247742;227097;27252;4955;270039;;5
ZONA;SEGU1003148;20;TK125010000016;22/01/2025;31/05/2025;1;22 januari 2025 - 21 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;SEGU1003148;20;TK125010000016;22/01/2025;31/05/2025;2;22 februari 2025 - 21 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;SEGU1003148;20;TK125010000016;22/01/2025;31/05/2025;3;22 maret 2025 - 21 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;SEGU1003148;20;TK125010000016;22/01/2025;31/05/2025;4;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;SEGU1003148;20;TK125010000016;22/01/2025;31/05/2025;5;22 mei 2025 - 31 mei 2025;Harian;225220;206452;24774;4504;245490;;5
ZONA;MOTU0745826;20;TK125010000016;22/01/2025;07/04/2025;1;22 januari 2025 - 21 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;MOTU0745826;20;TK125010000016;22/01/2025;07/04/2025;2;22 februari 2025 - 21 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;MOTU0745826;20;TK125010000016;22/01/2025;07/04/2025;3;22 maret 2025 - 7 april 2025;Harian;382874;350968;42116;7657;417333;;3
ZONA;BMOU4013585;20;TK125010000016;22/01/2025;07/03/2025;1;22 januari 2025 - 21 februari 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;BMOU4013585;20;TK125010000016;22/01/2025;07/03/2025;2;22 februari 2025 - 7 maret 2025;Harian;315308;289032;34684;6306;343686;;2
ZONA;ZONA1910749;20;TK125010000016;22/01/2025;07/04/2025;1;22 januari 2025 - 21 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;ZONA1910749;20;TK125010000016;22/01/2025;07/04/2025;2;22 februari 2025 - 21 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;ZONA1910749;20;TK125010000016;22/01/2025;07/04/2025;3;22 maret 2025 - 7 april 2025;Harian;382874;350968;42116;7657;417333;;3
ZONA;ZONA8075928;20;TK125010000016;22/01/2025;19/03/2025;1;22 januari 2025 - 21 februari 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;ZONA8075928;20;TK125010000016;22/01/2025;19/03/2025;2;22 februari 2025 - 19 maret 2025;Harian;585572;536774;64413;11711;638273;;2
ZONA;WHLU0323766;20;TK125010000016;22/01/2025;07/07/2025;1;22 januari 2025 - 21 februari 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;WHLU0323766;20;TK125010000016;22/01/2025;07/07/2025;2;22 februari 2025 - 21 maret 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;WHLU0323766;20;TK125010000016;22/01/2025;07/07/2025;3;22 maret 2025 - 21 april 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;WHLU0323766;20;TK125010000016;22/01/2025;07/07/2025;4;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;WHLU0323766;20;TK125010000016;22/01/2025;07/07/2025;5;22 mei 2025 - 21 juni 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;WHLU0323766;20;TK125010000016;22/01/2025;07/07/2025;6;22 juni 2025 - 7 juli 2025;Harian;360352;330323;39639;7207;392784;;6
ZONA;BMOU4013060;20;TK125010000016;22/01/2025;19/03/2025;1;22 januari 2025 - 21 februari 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;BMOU4013060;20;TK125010000016;22/01/2025;19/03/2025;2;22 februari 2025 - 19 maret 2025;Harian;585572;536774;64413;11711;638273;;2
ZONA;BMOU4153139;20;TK125010000016;22/01/2025;23/05/2025;1;22 januari 2025 - 21 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;BMOU4153139;20;TK125010000016;22/01/2025;23/05/2025;2;22 februari 2025 - 21 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;BMOU4153139;20;TK125010000016;22/01/2025;23/05/2025;3;22 maret 2025 - 21 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;BMOU4153139;20;TK125010000016;22/01/2025;23/05/2025;4;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;BMOU4153139;20;TK125010000016;22/01/2025;23/05/2025;5;22 mei 2025 - 23 mei 2025;Harian;45044;41290;4955;901;49098;;5
ZONA;GLDU7252828;20;TK125010000016;22/01/2025;07/04/2025;1;22 januari 2025 - 21 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;GLDU7252828;20;TK125010000016;22/01/2025;07/04/2025;2;22 februari 2025 - 21 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;GLDU7252828;20;TK125010000016;22/01/2025;07/04/2025;3;22 maret 2025 - 7 april 2025;Harian;382874;350968;42116;7657;417333;;3
ZONA;ZONA2807583;20;TK125010000016;22/01/2025;08/04/2025;1;22 januari 2025 - 21 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;ZONA2807583;20;TK125010000016;22/01/2025;08/04/2025;2;22 februari 2025 - 21 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;ZONA2807583;20;TK125010000016;22/01/2025;08/04/2025;3;22 maret 2025 - 8 april 2025;Harian;405396;371613;44594;8108;441882;;3
ZONA;MOTU0745549;20;TK125010000016;22/01/2025;06/05/2025;1;22 januari 2025 - 21 februari 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;MOTU0745549;20;TK125010000016;22/01/2025;06/05/2025;2;22 februari 2025 - 21 maret 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;MOTU0745549;20;TK125010000016;22/01/2025;06/05/2025;3;22 maret 2025 - 21 april 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;MOTU0745549;20;TK125010000016;22/01/2025;06/05/2025;4;22 april 2025 - 6 mei 2025;Harian;337830;309678;37161;6757;368235;;4
ZONA;CCLU7119138;20;TK125010000016;22/01/2025;07/03/2025;1;22 januari 2025 - 21 februari 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;CCLU7119138;20;TK125010000016;22/01/2025;07/03/2025;2;22 februari 2025 - 7 maret 2025;Harian;315308;289032;34684;6306;343686;;2
ZONA;PCIU9358763;20;TK125010000016;22/01/2025;07/04/2025;1;22 januari 2025 - 21 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;PCIU9358763;20;TK125010000016;22/01/2025;07/04/2025;2;22 februari 2025 - 21 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;PCIU9358763;20;TK125010000016;22/01/2025;07/04/2025;3;22 maret 2025 - 7 april 2025;Harian;382874;350968;42116;7657;417333;;3
ZONA;WHLU0319684;20;TK125010000017;23/01/2025;25/05/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0319684;20;TK125010000017;23/01/2025;25/05/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0319684;20;TK125010000017;23/01/2025;25/05/2025;3;23 maret 2025 - 22 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0319684;20;TK125010000017;23/01/2025;25/05/2025;4;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0319684;20;TK125010000017;23/01/2025;25/05/2025;5;23 mei 2025 - 25 mei 2025;Harian;67566;61936;7432;1351;73647;;5
ZONA;WHLU0343593;20;TK125010000017;23/01/2025;08/04/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;WHLU0343593;20;TK125010000017;23/01/2025;08/04/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;WHLU0343593;20;TK125010000017;23/01/2025;08/04/2025;3;23 maret 2025 - 8 april 2025;Harian;382874;350968;42116;7657;417333;;3
ZONA;WHLU0321315;20;TK125010000017;23/01/2025;01/06/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0321315;20;TK125010000017;23/01/2025;01/06/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0321315;20;TK125010000017;23/01/2025;01/06/2025;3;23 maret 2025 - 22 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0321315;20;TK125010000017;23/01/2025;01/06/2025;4;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0321315;20;TK125010000017;23/01/2025;01/06/2025;5;23 mei 2025 - 1 juni 2025;Harian;225220;206452;24774;4504;245490;;5
ZONA;WHLU0322899;20;TK125010000017;23/01/2025;08/04/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;WHLU0322899;20;TK125010000017;23/01/2025;08/04/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;WHLU0322899;20;TK125010000017;23/01/2025;08/04/2025;3;23 maret 2025 - 8 april 2025;Harian;382874;350968;42116;7657;417333;;3
ZONA;UGMU8580456;20;TK125010000017;23/01/2025;08/04/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;UGMU8580456;20;TK125010000017;23/01/2025;08/04/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;UGMU8580456;20;TK125010000017;23/01/2025;08/04/2025;3;23 maret 2025 - 8 april 2025;Harian;382874;350968;42116;7657;417333;;3
ZONA;CBHU5841917;20;TK125010000017;23/01/2025;24/05/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;CBHU5841917;20;TK125010000017;23/01/2025;24/05/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;CBHU5841917;20;TK125010000017;23/01/2025;24/05/2025;3;23 maret 2025 - 22 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;CBHU5841917;20;TK125010000017;23/01/2025;24/05/2025;4;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;CBHU5841917;20;TK125010000017;23/01/2025;24/05/2025;5;23 mei 2025 - 24 mei 2025;Harian;45044;41290;4955;901;49098;;5
ZONA;EMCU6009872;20;TK125010000017;23/01/2025;08/04/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;EMCU6009872;20;TK125010000017;23/01/2025;08/04/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;EMCU6009872;20;TK125010000017;23/01/2025;08/04/2025;3;23 maret 2025 - 8 april 2025;Harian;382874;350968;42116;7657;417333;;3
ZONA;WHLU0352189;20;TK125010000017;23/01/2025;31/05/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0352189;20;TK125010000017;23/01/2025;31/05/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0352189;20;TK125010000017;23/01/2025;31/05/2025;3;23 maret 2025 - 22 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0352189;20;TK125010000017;23/01/2025;31/05/2025;4;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0352189;20;TK125010000017;23/01/2025;31/05/2025;5;23 mei 2025 - 31 mei 2025;Harian;202698;185806;22297;4054;220941;;5
ZONA;CAIU3184330;20;TK125010000017;23/01/2025;24/05/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;CAIU3184330;20;TK125010000017;23/01/2025;24/05/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;CAIU3184330;20;TK125010000017;23/01/2025;24/05/2025;3;23 maret 2025 - 22 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;CAIU3184330;20;TK125010000017;23/01/2025;24/05/2025;4;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;CAIU3184330;20;TK125010000017;23/01/2025;24/05/2025;5;23 mei 2025 - 24 mei 2025;Harian;45044;41290;4955;901;49098;;5
ZONA;EMCU6063235;20;TK125010000017;23/01/2025;14/06/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EMCU6063235;20;TK125010000017;23/01/2025;14/06/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EMCU6063235;20;TK125010000017;23/01/2025;14/06/2025;3;23 maret 2025 - 22 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EMCU6063235;20;TK125010000017;23/01/2025;14/06/2025;4;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EMCU6063235;20;TK125010000017;23/01/2025;14/06/2025;5;23 mei 2025 - 14 juni 2025;Harian;518006;474839;56981;10360;564627;;5
ZONA;WHLU0300903;20;TK125010000017;23/01/2025;21/06/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0300903;20;TK125010000017;23/01/2025;21/06/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0300903;20;TK125010000017;23/01/2025;21/06/2025;3;23 maret 2025 - 22 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0300903;20;TK125010000017;23/01/2025;21/06/2025;4;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0300903;20;TK125010000017;23/01/2025;21/06/2025;5;23 mei 2025 - 21 juni 2025;Harian;675660;619355;74323;13513;736469;;5
ZONA;WFHU1240962;20;TK125010000017;23/01/2025;25/05/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WFHU1240962;20;TK125010000017;23/01/2025;25/05/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WFHU1240962;20;TK125010000017;23/01/2025;25/05/2025;3;23 maret 2025 - 22 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WFHU1240962;20;TK125010000017;23/01/2025;25/05/2025;4;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WFHU1240962;20;TK125010000017;23/01/2025;25/05/2025;5;23 mei 2025 - 25 mei 2025;Harian;67566;61936;7432;1351;73647;;5
ZONA;WHLU0268015;20;TK125010000017;23/01/2025;03/06/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0268015;20;TK125010000017;23/01/2025;03/06/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0268015;20;TK125010000017;23/01/2025;03/06/2025;3;23 maret 2025 - 22 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0268015;20;TK125010000017;23/01/2025;03/06/2025;4;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;WHLU0268015;20;TK125010000017;23/01/2025;03/06/2025;5;23 mei 2025 - 3 juni 2025;Harian;270264;247742;29729;5405;294588;;5
ZONA;EMCU6045503;20;TK125010000017;23/01/2025;07/04/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;EMCU6045503;20;TK125010000017;23/01/2025;07/04/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;EMCU6045503;20;TK125010000017;23/01/2025;07/04/2025;3;23 maret 2025 - 7 april 2025;Harian;360352;330323;39639;7207;392784;;3
ZONA;EISU3944703;20;TK125010000017;23/01/2025;14/06/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EISU3944703;20;TK125010000017;23/01/2025;14/06/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EISU3944703;20;TK125010000017;23/01/2025;14/06/2025;3;23 maret 2025 - 22 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EISU3944703;20;TK125010000017;23/01/2025;14/06/2025;4;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EISU3944703;20;TK125010000017;23/01/2025;14/06/2025;5;23 mei 2025 - 14 juni 2025;Harian;518006;474839;56981;10360;564627;;5
ZONA;EMCU6006826;20;TK125010000017;23/01/2025;08/04/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;EMCU6006826;20;TK125010000017;23/01/2025;08/04/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;EMCU6006826;20;TK125010000017;23/01/2025;08/04/2025;3;23 maret 2025 - 8 april 2025;Harian;382874;350968;42116;7657;417333;;3
ZONA;WHLU0273177;20;TK125010000017;23/01/2025;07/04/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;WHLU0273177;20;TK125010000017;23/01/2025;07/04/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;WHLU0273177;20;TK125010000017;23/01/2025;07/04/2025;3;23 maret 2025 - 7 april 2025;Harian;360352;330323;39639;7207;392784;;3
ZONA;WHLU0215910;20;TK125010000017;23/01/2025;07/07/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;WHLU0215910;20;TK125010000017;23/01/2025;07/07/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;WHLU0215910;20;TK125010000017;23/01/2025;07/07/2025;3;23 maret 2025 - 22 april 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;WHLU0215910;20;TK125010000017;23/01/2025;07/07/2025;4;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;WHLU0215910;20;TK125010000017;23/01/2025;07/07/2025;5;23 mei 2025 - 22 juni 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;WHLU0215910;20;TK125010000017;23/01/2025;07/07/2025;6;23 juni 2025 - 7 juli 2025;Harian;337830;309678;37161;6757;368235;;6
ZONA;EGSU3109943;20;TK125010000017;23/01/2025;17/06/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EGSU3109943;20;TK125010000017;23/01/2025;17/06/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EGSU3109943;20;TK125010000017;23/01/2025;17/06/2025;3;23 maret 2025 - 22 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EGSU3109943;20;TK125010000017;23/01/2025;17/06/2025;4;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EGSU3109943;20;TK125010000017;23/01/2025;17/06/2025;5;23 mei 2025 - 17 juni 2025;Harian;585572;536774;64413;11711;638273;;5
ZONA;BMOU2474612;20;TK125010000017;23/01/2025;02/07/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;BMOU2474612;20;TK125010000017;23/01/2025;02/07/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;BMOU2474612;20;TK125010000017;23/01/2025;02/07/2025;3;23 maret 2025 - 22 april 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;BMOU2474612;20;TK125010000017;23/01/2025;02/07/2025;4;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;BMOU2474612;20;TK125010000017;23/01/2025;02/07/2025;5;23 mei 2025 - 22 juni 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;BMOU2474612;20;TK125010000017;23/01/2025;02/07/2025;6;23 juni 2025 - 2 juli 2025;Harian;225220;206452;24774;4504;245490;;6
ZONA;WHLU0330050;20;TK125010000017;23/01/2025;07/04/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;WHLU0330050;20;TK125010000017;23/01/2025;07/04/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;WHLU0330050;20;TK125010000017;23/01/2025;07/04/2025;3;23 maret 2025 - 7 april 2025;Harian;360352;330323;39639;7207;392784;;3
ZONA;BSIU2946381;20;TK125010000017;23/01/2025;17/07/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;BSIU2946381;20;TK125010000017;23/01/2025;17/07/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;BSIU2946381;20;TK125010000017;23/01/2025;17/07/2025;3;23 maret 2025 - 22 april 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;BSIU2946381;20;TK125010000017;23/01/2025;17/07/2025;4;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;BSIU2946381;20;TK125010000017;23/01/2025;17/07/2025;5;23 mei 2025 - 22 juni 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;BSIU2946381;20;TK125010000017;23/01/2025;17/07/2025;6;23 juni 2025 - 17 juli 2025;Harian;563050;516129;61936;11261;613724;;6
ZONA;EISU2194517;20;TK125010000017;23/01/2025;13/06/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EISU2194517;20;TK125010000017;23/01/2025;13/06/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EISU2194517;20;TK125010000017;23/01/2025;13/06/2025;3;23 maret 2025 - 22 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EISU2194517;20;TK125010000017;23/01/2025;13/06/2025;4;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EISU2194517;20;TK125010000017;23/01/2025;13/06/2025;5;23 mei 2025 - 13 juni 2025;Harian;495484;454194;54503;9910;540078;;5
ZONA;EISU2254616;20;TK125010000017;23/01/2025;01/06/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EISU2254616;20;TK125010000017;23/01/2025;01/06/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EISU2254616;20;TK125010000017;23/01/2025;01/06/2025;3;23 maret 2025 - 22 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EISU2254616;20;TK125010000017;23/01/2025;01/06/2025;4;23 april 2025 - 22 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;EISU2254616;20;TK125010000017;23/01/2025;01/06/2025;5;23 mei 2025 - 1 juni 2025;Harian;225220;206452;24774;4504;245490;;5
ZONA;WHLU0359120;20;TK125010000017;23/01/2025;07/04/2025;1;23 januari 2025 - 22 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;WHLU0359120;20;TK125010000017;23/01/2025;07/04/2025;2;23 februari 2025 - 22 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;WHLU0359120;20;TK125010000017;23/01/2025;07/04/2025;3;23 maret 2025 - 7 april 2025;Harian;360352;330323;39639;7207;392784;;3
ZONA;BMOU2383868;20;TK125010000018;24/01/2025;07/04/2025;1;24 januari 2025 - 23 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;BMOU2383868;20;TK125010000018;24/01/2025;07/04/2025;2;24 februari 2025 - 23 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;BMOU2383868;20;TK125010000018;24/01/2025;07/04/2025;3;24 maret 2025 - 7 april 2025;Harian;337830;309678;37161;6757;368235;;3
ZONA;EMCU6038844;20;TK125010000018;24/01/2025;21/07/2025;1;24 januari 2025 - 23 februari 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;EMCU6038844;20;TK125010000018;24/01/2025;21/07/2025;2;24 februari 2025 - 23 maret 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;EMCU6038844;20;TK125010000018;24/01/2025;21/07/2025;3;24 maret 2025 - 23 april 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;EMCU6038844;20;TK125010000018;24/01/2025;21/07/2025;4;24 april 2025 - 23 mei 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;EMCU6038844;20;TK125010000018;24/01/2025;21/07/2025;5;24 mei 2025 - 23 juni 2025;Bulanan;675676;619370;74324;13514;736487;;6
ZONA;EMCU6038844;20;TK125010000018;24/01/2025;21/07/2025;6;24 juni 2025 - 21 juli 2025;Harian;630616;578065;69368;12612;687371;;6
ZONA;ZONA2207201;20;TK125010000018;24/01/2025;20/05/2025;1;24 januari 2025 - 23 februari 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;ZONA2207201;20;TK125010000018;24/01/2025;20/05/2025;2;24 februari 2025 - 23 maret 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;ZONA2207201;20;TK125010000018;24/01/2025;20/05/2025;3;24 maret 2025 - 23 april 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;ZONA2207201;20;TK125010000018;24/01/2025;20/05/2025;4;24 april 2025 - 20 mei 2025;Harian;608094;557420;66890;12162;662822;;4
ZONA;BMOU2470200;20;TK125010000018;24/01/2025;08/04/2025;1;24 januari 2025 - 23 februari 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;BMOU2470200;20;TK125010000018;24/01/2025;08/04/2025;2;24 februari 2025 - 23 maret 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;BMOU2470200;20;TK125010000018;24/01/2025;08/04/2025;3;24 maret 2025 - 8 april 2025;Harian;360352;330323;39639;7207;392784;;3
