"vendor";"nomor_kontainer";"size";"group";"tanggal_awal";"tanggal_akhir";"periode";"masa";"tarif";"dpp";"dpp_nilai_lain";"ppn";"pph";"grand_total";"status";"computed_periode"
"ZONA";"WHLU2750453";"20";"Z037";"2025-04-24";"2025-06-15";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"WHLU2750453";"20";"Z037";"2025-04-24";"2025-06-15";"2";"24 mei 2025 - 15 juni 2025";"Harian";"518006.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"BMOU2470200";"20";"Z037";"2025-04-24";"2025-06-12";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"BMOU2470200";"20";"Z037";"2025-04-24";"2025-06-12";"2";"24 mei 2025 - 12 juni 2025";"Harian";"450440.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"GESU1048600";"20";"Z037";"2025-04-24";"2025-05-31";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"GESU1048600";"20";"Z037";"2025-04-24";"2025-05-31";"2";"24 mei 2025 - 31 mei 2025";"Harian";"180176.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TGHU3988946";"20";"Z037";"2025-04-24";"2025-06-07";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TGHU3988946";"20";"Z037";"2025-04-24";"2025-06-07";"2";"24 mei 2025 - 7 juni 2025";"Harian";"337830.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TEMU2869724";"20";"Z037";"2025-04-24";"2025-06-03";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TEMU2869724";"20";"Z037";"2025-04-24";"2025-06-03";"2";"24 mei 2025 - 3 juni 2025";"Harian";"247742.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"GLDU9566155";"20";"Z037";"2025-04-24";"2025-06-01";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"GLDU9566155";"20";"Z037";"2025-04-24";"2025-06-01";"2";"24 mei 2025 - 1 juni 2025";"Harian";"202698.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"ZONA9900166";"20";"Z037";"2025-04-24";"2025-07-04";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"ZONA9900166";"20";"Z037";"2025-04-24";"2025-07-04";"2";"24 mei 2025 - 23 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"ZONA9900166";"20";"Z037";"2025-04-24";"2025-07-04";"3";"24 juni 2025 - 4 juli 2025";"Harian";"247742.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CAIU2857756";"20";"Z037";"2025-04-24";"2025-05-31";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CAIU2857756";"20";"Z037";"2025-04-24";"2025-05-31";"2";"24 mei 2025 - 31 mei 2025";"Harian";"180176.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TEMU2722517";"20";"Z037";"2025-04-24";"2025-07-21";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TEMU2722517";"20";"Z037";"2025-04-24";"2025-07-21";"2";"24 mei 2025 - 23 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TEMU2722517";"20";"Z037";"2025-04-24";"2025-07-21";"3";"24 juni 2025 - 21 juli 2025";"Harian";"630616.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"MSKU2016552";"20";"Z037";"2025-04-24";"2025-05-31";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"MSKU2016552";"20";"Z037";"2025-04-24";"2025-05-31";"2";"24 mei 2025 - 31 mei 2025";"Harian";"180176.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CAIU2427740";"20";"Z037";"2025-04-24";"2025-06-12";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CAIU2427740";"20";"Z037";"2025-04-24";"2025-06-12";"2";"24 mei 2025 - 12 juni 2025";"Harian";"450440.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TEMU2775184";"20";"Z037";"2025-04-24";"2025-06-03";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TEMU2775184";"20";"Z037";"2025-04-24";"2025-06-03";"2";"24 mei 2025 - 3 juni 2025";"Harian";"247742.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1731120";"20";"Z037";"2025-04-24";"2025-06-19";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1731120";"20";"Z037";"2025-04-24";"2025-06-19";"2";"24 mei 2025 - 19 juni 2025";"Harian";"608094.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TGHU1849896";"20";"Z037";"2025-04-24";"2025-05-31";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TGHU1849896";"20";"Z037";"2025-04-24";"2025-05-31";"2";"24 mei 2025 - 31 mei 2025";"Harian";"180176.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TGHU3067258";"20";"Z037";"2025-04-24";"2025-07-04";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TGHU3067258";"20";"Z037";"2025-04-24";"2025-07-04";"2";"24 mei 2025 - 23 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TGHU3067258";"20";"Z037";"2025-04-24";"2025-07-04";"3";"24 juni 2025 - 4 juli 2025";"Harian";"247742.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CBHU5531634";"20";"Z038";"2025-04-25";"2025-06-04";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CBHU5531634";"20";"Z038";"2025-04-25";"2025-06-04";"2";"25 mei 2025 - 4 juni 2025";"Harian";"247742.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TEMU2869935";"20";"Z038";"2025-04-25";"2025-06-03";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TEMU2869935";"20";"Z038";"2025-04-25";"2025-06-03";"2";"25 mei 2025 - 3 juni 2025";"Harian";"225220.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"BMOU2717179";"20";"Z037";"2025-04-24";"2025-06-16";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"BMOU2717179";"20";"Z037";"2025-04-24";"2025-06-16";"2";"24 mei 2025 - 16 juni 2025";"Harian";"540528.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CRXU1143128";"20";"Z037";"2025-04-24";"2025-06-01";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CRXU1143128";"20";"Z037";"2025-04-24";"2025-06-01";"2";"24 mei 2025 - 1 juni 2025";"Harian";"202698.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TEMU2863449";"20";"Z037";"2025-04-24";"2025-06-12";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TEMU2863449";"20";"Z037";"2025-04-24";"2025-06-12";"2";"24 mei 2025 - 12 juni 2025";"Harian";"450440.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CLHU3457672";"20";"Z037";"2025-04-24";"2025-06-17";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CLHU3457672";"20";"Z037";"2025-04-24";"2025-06-17";"2";"24 mei 2025 - 17 juni 2025";"Harian";"563050.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CCLU3910480";"20";"Z037";"2025-04-24";"2025-05-31";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CCLU3910480";"20";"Z037";"2025-04-24";"2025-05-31";"2";"24 mei 2025 - 31 mei 2025";"Harian";"180176.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TGHU0115584";"20";"Z037";"2025-04-24";"2025-06-14";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TGHU0115584";"20";"Z037";"2025-04-24";"2025-06-14";"2";"24 mei 2025 - 14 juni 2025";"Harian";"495484.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"WHLU0281001";"20";"Z037";"2025-04-24";"2025-06-13";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"WHLU0281001";"20";"Z037";"2025-04-24";"2025-06-13";"2";"24 mei 2025 - 13 juni 2025";"Harian";"472962.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"GESU2691605";"20";"Z038";"2025-04-25";"2025-06-02";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"GESU2691605";"20";"Z038";"2025-04-25";"2025-06-02";"2";"25 mei 2025 - 2 juni 2025";"Harian";"202698.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"WHLU2234884";"20";"Z038";"2025-04-25";"2025-06-14";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"WHLU2234884";"20";"Z038";"2025-04-25";"2025-06-14";"2";"25 mei 2025 - 14 juni 2025";"Harian";"472962.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"FORU2928760";"20";"Z038";"2025-04-25";"2025-07-07";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"FORU2928760";"20";"Z038";"2025-04-25";"2025-07-07";"2";"25 mei 2025 - 24 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"FORU2928760";"20";"Z038";"2025-04-25";"2025-07-07";"3";"25 juni 2025 - 7 juli 2025";"Harian";"292786.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"GATU1056446";"20";"Z038";"2025-04-25";"2025-07-02";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"GATU1056446";"20";"Z038";"2025-04-25";"2025-07-02";"2";"25 mei 2025 - 24 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"GATU1056446";"20";"Z038";"2025-04-25";"2025-07-02";"3";"25 juni 2025 - 2 juli 2025";"Harian";"180176.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"DRYU2211480";"20";"Z038";"2025-04-25";"2025-06-18";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"DRYU2211480";"20";"Z038";"2025-04-25";"2025-06-18";"2";"25 mei 2025 - 18 juni 2025";"Harian";"563050.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"SEGU1028779";"20";"Z038";"2025-04-25";"2025-06-14";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"SEGU1028779";"20";"Z038";"2025-04-25";"2025-06-14";"2";"25 mei 2025 - 14 juni 2025";"Harian";"472962.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"XINU1085662";"20";"Z038";"2025-04-25";"2025-06-17";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"XINU1085662";"20";"Z038";"2025-04-25";"2025-06-17";"2";"25 mei 2025 - 17 juni 2025";"Harian";"540528.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1529866";"20";"Z038";"2025-04-25";"2025-06-17";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1529866";"20";"Z038";"2025-04-25";"2025-06-17";"2";"25 mei 2025 - 17 juni 2025";"Harian";"540528.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"MSKU2439111";"20";"Z038";"2025-04-25";"2025-05-28";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"MSKU2439111";"20";"Z038";"2025-04-25";"2025-05-28";"2";"25 mei 2025 - 28 mei 2025";"Harian";"90088.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TGHU2384643";"20";"Z038";"2025-04-25";"2025-05-31";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TGHU2384643";"20";"Z038";"2025-04-25";"2025-05-31";"2";"25 mei 2025 - 31 mei 2025";"Harian";"157654.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"FSCU7800508";"20";"Z038";"2025-04-25";"2025-06-12";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"FSCU7800508";"20";"Z038";"2025-04-25";"2025-06-12";"2";"25 mei 2025 - 12 juni 2025";"Harian";"427918.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CPSU1636828";"20";"Z038";"2025-04-25";"2025-06-15";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CPSU1636828";"20";"Z038";"2025-04-25";"2025-06-15";"2";"25 mei 2025 - 15 juni 2025";"Harian";"495484.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1486785";"20";"Z038";"2025-04-25";"2025-06-19";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1486785";"20";"Z038";"2025-04-25";"2025-06-19";"2";"25 mei 2025 - 19 juni 2025";"Harian";"585572.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"KKTU7693300";"20";"Z038";"2025-04-25";"2025-06-07";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"KKTU7693300";"20";"Z038";"2025-04-25";"2025-06-07";"2";"25 mei 2025 - 7 juni 2025";"Harian";"315308.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"MSCU3806059";"20";"Z038";"2025-04-25";"2025-06-02";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"MSCU3806059";"20";"Z038";"2025-04-25";"2025-06-02";"2";"25 mei 2025 - 2 juni 2025";"Harian";"202698.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"PRSU2162864";"20";"Z038";"2025-04-25";"2025-07-02";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"PRSU2162864";"20";"Z038";"2025-04-25";"2025-07-02";"2";"25 mei 2025 - 24 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"PRSU2162864";"20";"Z038";"2025-04-25";"2025-07-02";"3";"25 juni 2025 - 2 juli 2025";"Harian";"180176.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"OOLU1334735";"20";"Z038";"2025-04-25";"2025-06-13";"1";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1334735";"20";"Z038";"2025-04-25";"2025-06-13";"2";"25 mei 2025 - 13 juni 2025";"Harian";"450440.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CRXU3003470";"20";"Z037";"2025-04-24";"2025-07-04";"1";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CRXU3003470";"20";"Z037";"2025-04-24";"2025-07-04";"2";"24 mei 2025 - 23 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CRXU3003470";"20";"Z037";"2025-04-24";"2025-07-04";"3";"24 juni 2025 - 4 juli 2025";"Harian";"247742.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CCLU3714765";"20";"Z039";"2025-05-20";"2025-07-04";"1";"20 mei 2025 - 19 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"CCLU3714765";"20";"Z039";"2025-05-20";"2025-07-04";"2";"20 juni 2025 - 4 juli 2025";"Harian";"337830.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"MAGU2133270";"20";"Z039";"2025-05-20";"2025-06-21";"1";"20 mei 2025 - 19 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"MAGU2133270";"20";"Z039";"2025-05-20";"2025-06-21";"2";"20 juni 2025 - 21 juni 2025";"Harian";"45044.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"BMOU2422100";"20";"Z039";"2025-05-20";"2025-07-01";"1";"20 mei 2025 - 19 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"BMOU2422100";"20";"Z039";"2025-05-20";"2025-07-01";"2";"20 juni 2025 - 1 juli 2025";"Harian";"270264.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"HLXU2336700";"20";"Z040";"2025-05-21";"2025-06-21";"1";"21 mei 2025 - 20 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"HLXU2336700";"20";"Z040";"2025-05-21";"2025-06-21";"2";"21 juni 2025 - 21 juni 2025";"Harian";"22522.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"BMOU2369875";"20";"Z039";"2025-05-20";"2025-06-19";"1";"20 mei 2025 - 19 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"DFSU2296934";"20";"Z040";"2025-05-21";"2025-06-19";"1";"21 mei 2025 - 19 juni 2025";"Harian";"675660.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"OOLU1536654";"20";"Z040";"2025-05-21";"2025-07-02";"1";"21 mei 2025 - 20 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"OOLU1536654";"20";"Z040";"2025-05-21";"2025-07-02";"2";"21 juni 2025 - 2 juli 2025";"Harian";"270264.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"WLNU2915950";"20";"Z040";"2025-05-21";"2025-07-09";"1";"21 mei 2025 - 20 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"WLNU2915950";"20";"Z040";"2025-05-21";"2025-07-09";"2";"21 juni 2025 - 9 juli 2025";"Harian";"427918.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"2"
"ZONA";"TEMU2246827";"20";"Z039";"2025-05-20";"2025-06-19";"1";"20 mei 2025 - 19 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"CAIU8340821";"40";"Z041";"2025-05-24";"2025-07-22";"1";"24 mei 2025 - 23 juni 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"2"
"ZONA";"CAIU8340821";"40";"Z041";"2025-05-24";"2025-07-22";"2";"24 juni 2025 - 22 juli 2025";"Harian";"1219218.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"2"
"ZONA";"OOLU3687290";"20";"Z042";"2025-08-14";"";"1";"14 agustus 2025 - 13 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"TEMU2740070";"20";"Z042";"2025-08-14";"";"1";"14 agustus 2025 - 13 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"TGHU0833730";"20";"Z042";"2025-08-14";"";"1";"14 agustus 2025 - 13 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"CBHU5700122";"20";"Z042";"2025-08-14";"";"1";"14 agustus 2025 - 13 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"WHLU0201602";"20";"Z042";"2025-08-14";"";"1";"14 agustus 2025 - 13 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"TEMU2863449";"20";"Z042";"2025-08-14";"";"1";"14 agustus 2025 - 13 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"ECMU1819649";"20";"Z042";"2025-08-14";"";"1";"14 agustus 2025 - 13 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"CRSU1412020";"20";"Z042";"2025-08-14";"";"1";"14 agustus 2025 - 13 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"MSKU2582797";"20";"Z043";"2025-08-15";"";"1";"15 agustus 2025 - 14 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"FCIU3493087";"20";"Z043";"2025-08-15";"";"1";"15 agustus 2025 - 14 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"KKTU7693300";"20";"Z043";"2025-08-15";"";"1";"15 agustus 2025 - 14 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"DNAU2622206";"20";"Z043";"2025-08-15";"";"1";"15 agustus 2025 - 14 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"GLDU2104936";"20";"Z043";"2025-08-15";"";"1";"15 agustus 2025 - 14 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"TGHU3988490";"20";"Z043";"2025-08-15";"";"1";"15 agustus 2025 - 14 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"PCIU2898481";"20";"Z043";"2025-08-15";"";"1";"15 agustus 2025 - 14 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"MAEU6957872";"20";"Z043";"2025-08-15";"";"1";"15 agustus 2025 - 14 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"EMCU6038844";"20";"Z043";"2025-08-15";"";"1";"15 agustus 2025 - 14 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"GESU3809117";"20";"Z043";"2025-08-15";"";"1";"15 agustus 2025 - 14 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"EMCU3919740";"20";"Z043";"2025-08-15";"";"1";"15 agustus 2025 - 14 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"OOLU1536654";"20";"Z044";"2025-08-16";"";"1";"16 agustus 2025 - 15 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"APLS2972932";"20";"Z044";"2025-08-16";"";"1";"16 agustus 2025 - 15 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"TEMU2697250";"20";"Z044";"2025-08-16";"";"1";"16 agustus 2025 - 15 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"GESU2615101";"20";"Z044";"2025-08-16";"";"1";"16 agustus 2025 - 15 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"DRYU2292882";"20";"Z043";"2025-08-15";"";"1";"15 agustus 2025 - 14 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"GATU1056446";"20";"Z044";"2025-08-16";"";"1";"16 agustus 2025 - 15 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"TEXU3796647";"20";"Z046";"2025-08-19";"";"1";"19 agustus 2025 - 18 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"UESU2310702";"20";"Z046";"2025-08-19";"";"1";"19 agustus 2025 - 18 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
"ZONA";"FORU2024779";"20";"Z045";"2025-08-18";"";"1";"18 agustus 2025 - 17 september 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"1"
